Elm Ion,WL_air(A),Excit(eV),log gf,Rad,Star,Waals,Lande,References
'Mg 1',      2515.96900,    2.717, -5.154, 3.800, 1.080,-5.280, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2515.99600,    2.717, -2.850, 4.180, 1.060,-5.290, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2515.99600,    2.717, -3.770, 4.180, 1.060,-5.290, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2515.99600,    2.717, -4.770, 4.180, 1.060,-5.290, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.01900,    2.717, -4.081, 4.180, 1.040,-5.290, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.01900,    2.717, -5.134, 3.820, 1.040,-5.290, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.02400,    2.712, -3.000, 4.780, 0.030,-5.620, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.02800,    2.712, -4.766, 4.400, 0.030,-5.620, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.04800,    2.717, -2.830, 4.200, 1.030,-5.300, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.04800,    2.717, -3.750, 4.200, 1.030,-5.300, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.04800,    2.717, -4.750, 4.200, 1.030,-5.300, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.04800,    2.709, -5.080, 4.570,-0.260,-5.710, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.07200,    2.717, -4.061, 4.200, 1.010,-5.300, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.07300,    2.717, -5.114, 3.840, 1.010,-5.300, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.10300,    2.717, -2.809, 4.220, 0.990,-5.310, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.10300,    2.717, -3.730, 4.220, 0.990,-5.310, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.10300,    2.717, -4.730, 4.220, 0.990,-5.310, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.12800,    2.717, -4.040, 4.220, 0.980,-5.310, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.12900,    2.717, -5.094, 3.860, 0.970,-5.320, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.14500,    2.712, -2.657, 4.810, 0.000,-5.630, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.14500,    2.712, -2.958, 4.810, 0.000,-5.630, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.16000,    2.717, -2.788, 4.240, 0.960,-5.320, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.16000,    2.717, -3.709, 4.240, 0.960,-5.320, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.16000,    2.717, -4.709, 4.240, 0.960,-5.320, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.18600,    2.717, -4.019, 4.240, 0.940,-5.330, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.18700,    2.717, -5.074, 3.880, 0.940,-5.330, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.22100,    2.717, -2.767, 4.260, 0.920,-5.330, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.22100,    2.717, -3.688, 4.260, 0.920,-5.330, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.22100,    2.717, -4.688, 4.260, 0.920,-5.330, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.22200,    2.709, -2.664, 4.990,-0.290,-5.720, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.24300,    2.712, -2.968, 4.810,-0.020,-5.630, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.24700,    2.712, -4.735, 4.440,-0.020,-5.630, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.24800,    2.717, -3.998, 4.260, 0.900,-5.340, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.24900,    2.717, -5.053, 3.900, 0.900,-5.340, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.28400,    2.717, -2.746, 4.280, 0.880,-5.340, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.28400,    2.717, -3.666, 4.280, 0.880,-5.340, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.28400,    2.717, -4.666, 4.280, 0.880,-5.340, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.31300,    2.717, -3.977, 4.280, 0.870,-5.350, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.31400,    2.717, -5.032, 3.920, 0.870,-5.350, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.35000,    2.717, -2.724, 4.310, 0.850,-5.360, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.35000,    2.717, -3.644, 4.310, 0.850,-5.360, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.35000,    2.717, -4.644, 4.310, 0.850,-5.360, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.37300,    2.712, -2.624, 4.840,-0.050,-5.640, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.37300,    2.712, -2.925, 4.840,-0.050,-5.640, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.37600,    2.709, -5.045, 4.610,-0.320,-5.730, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.38100,    2.717, -3.955, 4.310, 0.830,-5.360, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.38200,    2.717, -5.010, 3.940, 0.830,-5.360, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.42000,    2.717, -2.701, 4.330, 0.810,-5.370, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.42000,    2.717, -3.622, 4.330, 0.810,-5.370, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.42000,    2.717, -4.622, 4.330, 0.810,-5.370, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.45300,    2.717, -3.932, 4.330, 0.790,-5.370, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.45400,    2.717, -4.988, 3.960, 0.790,-5.370, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.47900,    2.712, -2.935, 4.840,-0.080,-5.650, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.48400,    2.712, -4.702, 4.470,-0.080,-5.650, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.49400,    2.717, -2.679, 4.350, 0.770,-5.380, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.49400,    2.717, -3.599, 4.350, 0.770,-5.380, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.49400,    2.717, -4.599, 4.350, 0.770,-5.380, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.52800,    2.717, -3.910, 4.350, 0.760,-5.390, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.52900,    2.717, -4.966, 3.980, 0.760,-5.390, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.56600,    2.709, -2.626, 5.020,-0.350,-5.740, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.57200,    2.717, -2.656, 4.370, 0.730,-5.390, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.57200,    2.717, -3.576, 4.370, 0.730,-5.390, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.57200,    2.717, -4.576, 4.370, 0.730,-5.390, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.60800,    2.717, -3.887, 4.370, 0.720,-5.400, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.60900,    2.717, -4.943, 4.010, 0.720,-5.400, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.62000,    2.712, -2.590, 4.880,-0.110,-5.660, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.62000,    2.712, -2.891, 4.880,-0.110,-5.660, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.65400,    2.717, -2.632, 4.400, 0.700,-5.400, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.65400,    2.717, -3.553, 4.400, 0.700,-5.400, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.65400,    2.717, -4.553, 4.400, 0.700,-5.400, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.69200,    2.717, -3.863, 4.400, 0.680,-5.410, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.69300,    2.717, -4.920, 4.030, 0.680,-5.410, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.73400,    2.709, -5.008, 4.640,-0.380,-5.750, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.73500,    2.712, -2.901, 4.880,-0.140,-5.670, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.74000,    2.712, -4.669, 4.500,-0.140,-5.670, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.74100,    2.717, -2.608, 4.420, 0.660,-5.420, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.74100,    2.717, -3.529, 4.420, 0.660,-5.420, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.74100,    2.717, -4.529, 4.420, 0.660,-5.420, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.78100,    2.717, -3.839, 4.420, 0.640,-5.420, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.78200,    2.717, -4.897, 4.050, 0.640,-5.420, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.83300,    2.717, -2.584, 4.450, 0.610,-5.430, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.83300,    2.717, -3.504, 4.450, 0.610,-5.430, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.83300,    2.717, -4.504, 4.450, 0.610,-5.430, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.87500,    2.717, -3.815, 4.450, 0.600,-5.440, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.87600,    2.717, -4.873, 4.080, 0.600,-5.440, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.88800,    2.712, -2.555, 4.910,-0.170,-5.680, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.88800,    2.712, -2.856, 4.910,-0.170,-5.680, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.93000,    2.717, -2.559, 4.470, 0.570,-5.440, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.93000,    2.717, -3.480, 4.470, 0.570,-5.440, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.93000,    2.717, -4.480, 4.470, 0.570,-5.440, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.94200,    2.709, -2.587, 5.060,-0.420,-5.760, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.97400,    2.717, -3.790, 4.470, 0.550,-5.450, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2516.97600,    2.717, -4.849, 4.100, 0.550,-5.450, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.01200,    2.712, -2.866, 4.910,-0.200,-5.690, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.01800,    2.712, -4.636, 4.530,-0.200,-5.690, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.03300,    2.717, -2.534, 4.500, 0.530,-5.460, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.03300,    2.717, -3.454, 4.500, 0.530,-5.460, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.03300,    2.717, -4.454, 4.500, 0.530,-5.460, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.08000,    2.717, -3.765, 4.500, 0.510,-5.460, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.08200,    2.717, -4.824, 4.130, 0.510,-5.460, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.12600,    2.709, -4.970, 4.680,-0.450,-5.770, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.14200,    2.717, -2.508, 4.520, 0.490,-5.470, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.14200,    2.717, -3.429, 4.520, 0.490,-5.470, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.14200,    2.717, -4.429, 4.520, 0.490,-5.470, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.17800,    2.712, -2.520, 4.950,-0.230,-5.700, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.17800,    2.712, -2.821, 4.950,-0.230,-5.700, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.19200,    2.717, -3.739, 4.520, 0.470,-5.480, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.19400,    2.717, -4.798, 4.150, 0.470,-5.480, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.25800,    2.717, -2.482, 4.550, 0.440,-5.490, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.25800,    2.717, -3.402, 4.550, 0.440,-5.490, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.25800,    2.717, -4.402, 4.550, 0.440,-5.490, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.31100,    2.717, -3.713, 4.550, 0.420,-5.490, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.31300,    2.717, -4.773, 4.180, 0.420,-5.490, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.31300,    2.712, -2.831, 4.950,-0.260,-5.710, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.31900,    2.712, -4.601, 4.570,-0.260,-5.710, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.35400,    2.709, -2.547, 5.100,-0.490,-5.780, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.38100,    2.717, -2.455, 4.570, 0.400,-5.500, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.38100,    2.717, -3.375, 4.570, 0.400,-5.500, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.38100,    2.717, -4.375, 4.570, 0.400,-5.500, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.43800,    2.717, -3.686, 4.570, 0.380,-5.510, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.44000,    2.717, -4.746, 4.200, 0.380,-5.510, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.49400,    2.712, -2.483, 4.990,-0.290,-5.720, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.49400,    2.712, -2.784, 4.990,-0.290,-5.720, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.51200,    2.717, -2.427, 4.600, 0.350,-5.510, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.51200,    2.717, -3.348, 4.600, 0.350,-5.510, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.51200,    2.717, -4.348, 4.600, 0.350,-5.510, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.55600,    2.709, -4.931, 4.720,-0.520,-5.790, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.57300,    2.717, -3.658, 4.600, 0.330,-5.520, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.57500,    2.717, -4.719, 4.230, 0.330,-5.520, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.64100,    2.712, -2.794, 4.990,-0.320,-5.730, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.64700,    2.712, -4.565, 4.610,-0.320,-5.730, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.65200,    2.717, -2.399, 4.630, 0.310,-5.530, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.65200,    2.717, -3.320, 4.630, 0.310,-5.530, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.65200,    2.717, -4.320, 4.630, 0.310,-5.530, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.71700,    2.717, -3.630, 4.630, 0.280,-5.540, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.71900,    2.717, -4.692, 4.260, 0.280,-5.540, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.80200,    2.717, -2.371, 4.660, 0.260,-5.540, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.80200,    2.717, -3.291, 4.660, 0.260,-5.540, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.80200,    2.717, -4.291, 4.660, 0.260,-5.540, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.80700,    2.709, -2.506, 5.140,-0.560,-5.800, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.83800,    2.712, -2.445, 5.020,-0.350,-5.740, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.83800,    2.712, -2.746, 5.020,-0.350,-5.740, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.87100,    2.717, -3.602, 4.660, 0.240,-5.550, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.87300,    2.717, -4.664, 4.290, 0.240,-5.550, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.96100,    2.717, -2.342, 4.690, 0.210,-5.560, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.96100,    2.717, -3.262, 4.690, 0.210,-5.560, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.96100,    2.717, -4.262, 4.690, 0.210,-5.560, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2517.99900,    2.712, -2.756, 5.020,-0.380,-5.750, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.00600,    2.712, -4.528, 4.640,-0.380,-5.750, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.02900,    2.709, -4.891, 4.760,-0.590,-5.820, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.03500,    2.717, -3.572, 4.690, 0.190,-5.570, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.03800,    2.717, -4.635, 4.310, 0.190,-5.570, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.13300,    2.717, -2.312, 4.720, 0.160,-5.580, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.13300,    2.717, -3.232, 4.720, 0.160,-5.580, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.13300,    2.717, -4.232, 4.720, 0.160,-5.580, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.21200,    2.717, -3.542, 4.720, 0.140,-5.580, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.21400,    2.712, -2.406, 5.060,-0.420,-5.760, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.21400,    2.712, -2.707, 5.060,-0.420,-5.760, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.21500,    2.717, -4.606, 4.340, 0.140,-5.580, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.30600,    2.709, -2.463, 5.190,-0.630,-5.830, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.31600,    2.717, -2.281, 4.750, 0.110,-5.590, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.31600,    2.717, -3.201, 4.750, 0.110,-5.590, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.31600,    2.717, -4.201, 4.750, 0.110,-5.590, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.39000,    2.712, -2.717, 5.060,-0.450,-5.770, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
