Elm Ion,WL_air(A),Excit(eV),log gf,Rad,Star,Waals,Lande,References
'Ca 1',      4034.18430,    2.933, -3.947, 8.460,-2.340,-6.440,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4034.25756,    2.933, -6.470, 8.460,-2.330,-6.440,  0.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4034.28915,    4.531, -4.384, 7.320,-2.930,-6.740,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4034.96115,    4.554, -2.940, 7.300,-3.120,-6.670,  1.010,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4035.01066,    4.535, -6.056, 7.330,-3.030,-6.740,  0.910,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4035.43904,    4.532, -4.389, 7.320,-2.930,-6.740,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4036.05260,    4.554, -8.384, 7.340,-2.290,-6.680,  0.760,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4036.13408,    4.554, -3.683, 7.350,-2.500,-6.680,  1.220,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4037.76981,    4.532, -4.479, 7.330,-2.750,-6.740,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4038.46565,    4.554, -2.679, 7.340,-2.870,-6.680,  1.350,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4038.57692,    4.624, -3.178, 7.520,-2.510,-6.580,  1.200,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4038.75998,    4.535, -4.361, 7.330,-2.930,-6.740,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4038.88546,    4.531, -5.908, 7.320,-3.090,-6.740,  0.770,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4039.44033,    4.531, -4.575, 7.340,-2.690,-6.780,  0.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4039.62396,    4.441, -2.675, 7.760,-3.040,-6.860,  1.210,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4040.03797,    4.532, -8.095, 7.320,-3.090,-6.740,  1.130,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4040.11471,    4.535, -6.800, 7.340,-2.880,-6.740,  0.650,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4040.59316,    4.532, -4.671, 7.340,-2.690,-6.780,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4040.59316,    4.532, -4.733, 7.340,-3.030,-6.780,  0.850,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4040.80548,    4.532, -4.961, 7.340,-2.370,-6.780,  0.520,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4041.09459,    4.535, -4.161, 7.330,-2.750,-6.740,  1.330,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4042.35183,    4.443, -6.889, 7.800,-3.040,-6.860,  1.780,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4043.28407,    4.554, -2.978, 7.350,-2.990,-6.680,  1.290,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4043.33378,    4.535, -7.630, 7.330,-2.980,-6.740,  0.110,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4043.36649,    4.535, -9.145, 7.330,-3.090,-6.740,  1.870,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4043.92260,    4.535, -6.448, 7.340,-2.690,-6.780,  2.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4043.92260,    4.535, -5.374, 7.340,-3.030,-6.780,  1.280,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4044.00374,    4.554, -5.213, 7.330,-3.040,-6.680,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4044.13527,    4.535, -5.737, 7.340,-2.370,-6.780,  1.170,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4044.13527,    4.535, -5.058, 7.340,-2.690,-6.780,  0.800,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4044.21707,    4.535, -8.979, 7.340,-2.320,-6.780,  0.320,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4045.06407,    3.910, -6.418, 8.020,-4.630,-7.250,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4045.65699,    4.624, -3.334, 7.430,-3.240,-6.670,  1.080,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4048.11400,    4.554, -3.296, 7.410,-2.870,-6.690,  0.550,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4048.24514,    4.554, -3.437, 7.320,-2.940,-6.680,  1.010,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4049.33378,    2.933, -2.578, 8.460,-3.210,-6.580,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4049.86905,    4.680, -3.584, 7.930,-3.850,-7.220,  0.680,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4050.35802,    4.624, -1.573, 7.560,-2.380,-6.610,  0.980,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4050.47126,    4.681, -4.816, 7.930,-3.850,-7.220,  1.320,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4050.66197,    4.532, -5.298, 7.340,-2.920,-6.780,  0.640,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4050.79409,    4.430, -2.117, 7.770,-3.840,-6.880,  1.030,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4052.42547,    4.451, -1.622, 7.760,-3.040,-6.860,  1.110,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4052.55279,    2.933, -6.890, 8.450,-2.630,-6.540,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4054.00802,    4.535, -5.041, 7.340,-2.500,-6.780,  0.960,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4054.00802,    4.535, -6.005, 7.340,-2.920,-6.780,  1.210,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4054.15599,    4.535, -9.438, 7.340,-2.310,-6.780,  0.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4054.82328,    4.680, -3.390, 8.050,-3.150,-6.880,  0.920,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4055.12806,    5.578, -2.430, 7.790,-3.870,-7.090,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4055.42696,    4.681, -3.051, 8.050,-3.150,-6.880,  1.080,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4055.87235,    4.430, -5.118, 7.760,-3.950,-6.880,  0.380,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4056.05337,    4.430, -1.831, 7.780,-3.740,-6.880,  0.970,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4056.73824,    4.554, -3.907, 7.250,-2.880,-6.740,  1.120,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4057.53500,    2.933, -2.543, 8.450,-2.550,-6.520,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4057.54471,    4.441, -3.259, 7.750,-3.410,-6.870,  0.900,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4058.91339,    2.709, -1.553, 6.980,-4.280,-6.910,  1.010,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4059.42202,    4.680, -3.650, 8.060,-3.060,-6.860,  0.660,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4059.53675,    2.521, -6.814, 6.400,-3.440,-7.070,  2.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4060.02707,    4.681, -2.971, 8.060,-3.060,-6.860,  1.340,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4060.21307,    2.521, -5.747, 6.400,-3.450,-7.070,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4060.54043,    2.521, -5.690, 6.400,-3.450,-7.070,  0.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4060.90611,    4.624, -2.630, 7.490,-2.710,-6.660,  0.790,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4061.82944,    2.523, -5.736, 6.400,-3.440,-7.070,  1.330,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4062.31651,    4.430, -1.308, 7.810,-3.520,-6.890,  0.720,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4062.50652,    2.523, -5.391, 6.400,-3.450,-7.070,  0.990,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4062.81345,    2.933, -4.834, 8.460,-2.540,-6.520,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4062.90261,    2.933, -6.805, 8.460,-2.540,-6.520,  0.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4063.43817,    4.624, -3.164, 7.440,-2.850,-6.730,  1.030,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4064.17825,    4.680, -2.576, 8.060,-3.030,-6.840,  0.680,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4064.45717,    4.554, -4.639, 7.260,-2.930,-6.740,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4064.78472,    4.681, -3.049, 8.060,-3.030,-6.840,  1.320,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4064.89645,    5.585, -4.016, 7.810,-3.540,-7.090,  0.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4065.11893,    5.585, -3.439, 7.810,-3.530,-7.090,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4065.33284,    4.441, -3.801, 7.770,-3.840,-6.880,  0.850,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4065.42046,    2.526, -5.157, 6.390,-3.440,-7.070,  1.150,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4065.55670,    4.624, -2.859, 7.450,-2.600,-6.680,  0.950,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4066.46973,    4.531, -3.907, 7.650,-3.960,-7.360,  0.990,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4066.82159,    4.554, -4.482, 7.260,-2.750,-6.740,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4067.63804,    4.532, -3.684, 7.650,-3.960,-7.360,  1.240,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4068.09555,    4.443, -1.474, 7.820,-3.840,-6.880,  1.100,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4068.69160,    4.441, -2.195, 7.810,-3.520,-6.890,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4069.12252,    4.554, -3.724, 7.260,-3.090,-6.740,  0.890,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4069.68573,    4.554, -6.173, 7.270,-3.030,-6.780,  1.090,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4069.68573,    4.554, -4.235, 7.270,-2.690,-6.780,  0.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4069.77718,    4.680, -2.428, 8.090,-2.430,-6.620,  0.960,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4069.90112,    4.554, -5.652, 7.270,-2.370,-6.780,  0.770,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4070.35715,    4.624, -3.592, 7.490,-2.810,-6.650,  1.150,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4070.38532,    4.681, -1.673, 8.080,-2.430,-6.620,  1.040,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4070.46023,    4.451, -2.472, 7.750,-3.410,-6.870,  1.130,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4070.62996,    4.441, -3.263, 7.780,-3.740,-6.880,  0.970,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4071.01221,    4.535, -4.960, 7.650,-3.960,-7.360,  1.760,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4073.21731,    4.443, -5.125, 7.810,-3.950,-6.880,  0.590,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4073.39987,    4.443, -1.305, 7.820,-3.740,-6.880,  1.040,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4073.85868,    4.680, -1.541, 8.000,-2.230,-6.550,  0.660,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4074.43616,    5.921, -4.708, 7.730,-2.850,-6.660,  0.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4074.46804,    4.681, -2.282, 8.000,-2.230,-6.550,  1.340,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4074.56802,    4.532, -3.953, 7.390,-3.600,-6.760,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4075.20533,    5.921, -4.305, 7.730,-2.870,-6.660,  1.190,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4075.30185,    4.680, -1.880, 8.010,-2.270,-6.540,  0.650,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4075.91164,    4.681, -1.402, 8.010,-2.270,-6.540,  1.350,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4076.93824,    4.441, -2.090, 7.810,-3.520,-6.890,  1.470,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4078.41753,    4.624, -3.675, 7.440,-3.350,-6.730,  1.100,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4079.71675,    4.443, -1.683, 7.850,-3.520,-6.890,  0.790,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4079.90023,    4.554, -5.211, 7.270,-2.920,-6.780,  0.880,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4080.55537,    4.532, -2.758, 7.440,-3.340,-6.770,  1.170,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4081.67829,    4.451, -0.901, 7.810,-3.520,-6.890,  1.240,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4082.32633,    4.680, -3.321, 7.890,-2.600,-6.600,  0.880,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4082.36068,    5.796, -5.453, 7.680,-3.530,-6.870,  1.510,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4082.76815,    4.680, -2.657, 7.880,-2.230,-6.600,  0.710,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4082.93823,    4.681, -3.172, 7.890,-2.600,-6.600,  1.120,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4083.34732,    5.927, -6.574, 7.730,-3.050,-6.690,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4083.38018,    4.681, -2.326, 7.880,-2.230,-6.600,  1.290,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4083.95101,    4.535, -2.709, 7.440,-3.340,-6.770,  1.390,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4084.07364,    2.933, -2.437, 8.460,-2.870,-6.600,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4084.38000,    5.928, -3.749, 7.720,-2.780,-6.660,  1.070,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4084.56807,    4.680, -2.371, 7.980,-2.740,-6.540,  0.890,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4084.93042,    4.531, -2.903, 7.420,-3.430,-6.770,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4085.18064,    4.681, -0.971, 7.980,-2.740,-6.540,  1.110,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4085.65847,    4.532, -3.121, 7.440,-3.310,-6.770,  1.030,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4086.10936,    4.532, -3.087, 7.420,-3.430,-6.770,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4087.88598,    2.523, -3.860, 7.330,-3.550,-7.130,  0.840,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4088.53834,    2.933, -6.861, 8.450,-2.840,-6.610,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4088.70439,    4.680, -0.686, 8.080,-2.550,-6.540,  0.550,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4089.00709,    4.624, -1.637, 7.550,-3.520,-6.690,  0.980,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4089.06262,    4.535, -2.725, 7.450,-3.310,-6.770,  1.340,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4089.31820,    4.681, -1.663, 8.080,-2.550,-6.540,  1.450,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4089.51426,    4.535, -2.769, 7.420,-3.430,-6.770,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4089.62149,    5.932, -3.060, 7.740,-3.120,-6.670,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4089.85389,    4.532, -2.894, 7.410,-3.390,-6.770,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4090.02891,    3.910, -3.439, 8.100,-4.440,-7.320,  1.710,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4090.83378,    2.709, -7.904, 5.840,-2.770,-6.940,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4090.94175,    4.532, -4.493, 7.500,-3.160,-6.780,  0.290,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4091.23558,    2.709, -5.562, 5.840,-2.770,-6.940,  0.760,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4091.52325,    2.526, -5.047, 7.330,-3.550,-7.130,  1.160,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4091.98749,    2.933, -3.590, 8.450,-2.670,-6.590,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4092.63177,    2.521, -0.931, 7.200,-3.680,-7.140,  0.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4094.35471,    4.535, -5.044, 7.500,-3.160,-6.780,  1.100,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4094.92527,    2.523, -0.760, 7.200,-3.680,-7.140,  1.010,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4094.95311,    4.680, -4.284, 7.880,-2.630,-6.620,  0.680,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4094.96200,    2.523, -1.665, 7.200,-3.680,-7.140,  0.910,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4095.56880,    4.681, -2.331, 7.870,-2.630,-6.620,  1.320,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4096.01147,    3.910, -4.405, 8.110,-4.480,-7.310,  1.410,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4096.12593,    4.680, -2.082, 8.020,-2.450,-6.540,  0.760,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4096.74197,    4.681, -2.109, 8.020,-2.450,-6.540,  1.240,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4096.87763,    5.807, -3.166, 7.700,-3.800,-6.850,  1.010,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4097.12277,    4.554, -1.297, 7.620,-3.960,-7.360,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4098.52819,    2.526, -0.600, 7.200,-3.680,-7.140,  1.140,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4098.57508,    2.526, -1.665, 7.200,-3.680,-7.140,  1.210,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      4098.61188,    2.526, -3.210, 7.200,-3.680,-7.140,  1.990,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
